ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
4654,Women,Footwear,Sandal,Sports Sandals,Navy Blue,Casual,ADIDAS Women Receptor Navy Sandal,4654.jpg,http://assets.myntassets.com/v1/images/style/properties/f030ad49b1c4ef2de85716c732944162_images.jpg
56958,Women,Footwear,Shoes,Heels,Blue,Casual,HM Women Blue Flats,56958.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Blue-Sandals_91220328b68f5abb0bbecbf1269079aa_images.jpg
45325,Women,Footwear,Shoes,Heels,Blue,Casual,Cobblerz Blue Womens Wedges,45325.jpg,http://assets.myntassets.com/v1/images/style/properties/dab26fd171ee00cc50e5bfaf7dda89dc_images.jpg
47640,Women,Footwear,Shoes,Casual Shoes,Brown,Casual,Carlton London Women Brown Shoes,47640.jpg,http://assets.myntassets.com/v1/images/style/properties/7be41c1af7c72e28b5c561e4a00aa94c_images.jpg
56993,Women,Footwear,Shoes,Flats,Brown,Casual,HM Women Brown Shoes,56993.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Brown-Shoes_05a244e91a4351872f18b8ff80abc3d7_images.jpg
7826,Women,Footwear,Shoes,Sports Shoes,White,Sports,Puma Women Future Cat Remix White Blue Shoe,7826.jpg,http://assets.myntassets.com/v1/images/style/properties/71a1a6ff21bb7851029b5e25c2de4d46_images.jpg
5927,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Women's Vintage Set White Shoe,5927.jpg,http://assets.myntassets.com/v1/images/style/properties/bfbc63ad115c7540a1a80422d1dfc657_images.jpg
20779,Women,Footwear,Shoes,Flats,Gold,Casual,Carlton London Women Classy Gold Sandals,20779.jpg,http://assets.myntassets.com/v1/images/style/properties/e300d30eed65646735c3427aa52fc30d_images.jpg
32846,Women,Footwear,Shoes,Heels,Brown,Casual,Grendha Women Jola Cigana Brown Flats,32846.jpg,http://assets.myntassets.com/v1/images/style/properties/a4efd6edb6ccaea45973e4163492e6f6_images.jpg
56967,Women,Footwear,Shoes,Flats,Brown,Casual,HM Women Brown Sandals,56967.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Brown-Sandals_c317b94462fd150635d18ded7e46d628_images.jpg
45322,Women,Footwear,Shoes,Heels,Beige,Casual,Cobblerz Women Beige & Blue Wedges,45322.jpg,http://assets.myntassets.com/v1/images/style/properties/04bf5738b8d46cc9a768caf2a35f9451_images.jpg
47475,Women,Footwear,Shoes,Flats,Black,Casual,Tiptopp Women Black Flats,47475.jpg,http://assets.myntassets.com/v1/images/style/properties/dc041aafe1966410113ed038d91bb2fb_images.jpg
11496,Women,Footwear,Shoes,Heels,Grey,Casual,Catwalk Women Gun Metal Grey Flats,11496.jpg,http://assets.myntassets.com/v1/images/style/properties/e4bc991e4a9ef7eeba0edef5db44751f_images.jpg
37968,Women,Footwear,Shoes,Heels,Turquoise Blue,Casual,Clarks Women Santa Rock Turquoise Blue Flats,37968.jpg,http://assets.myntassets.com/v1/images/style/properties/9072e2fc308cd02b0a1ac92c969829ea_images.jpg
39208,Women,Footwear,Shoes,Heels,Beige,Casual,Catwalk Women Beige Heels,39208.jpg,http://assets.myntassets.com/v1/images/style/properties/2241b3d1cb6d7c9e3130e930903523a8_images.jpg
34517,Women,Footwear,Flip Flops,Flip Flops,Green,Casual,ADIDAS Women Pearl Star Green Flip Flop,34517.jpg,http://assets.myntassets.com/v1/images/style/properties/5d9b06259bbf01fe10632ca8c8d45c90_images.jpg
19865,Women,Footwear,Flip Flops,Flip Flops,Red,Casual,ADIDAS Women Striped Red Flip Flops,19865.jpg,http://assets.myntassets.com/v1/images/style/properties/4402cd37fbc7239e01df1cb246f1c6b0_images.jpg
13563,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Nike Black Flyclave Casual Shoe,13563.jpg,http://assets.myntassets.com/v1/images/style/properties/447f7b8955f570a16e4a746b3423de40_images.jpg
44204,Women,Footwear,Flip Flops,Flip Flops,Blue,Casual,iPanema Women Blue Flip Flops,44204.jpg,http://assets.myntassets.com/v1/images/style/properties/9264b28a930f11eba70a16989da77e90_images.jpg
12683,Women,Footwear,Shoes,Sports Shoes,White,Sports,Fila Women Elixir Low White Shoes,12683.jpg,http://assets.myntassets.com/v1/images/style/properties/0e6c277c24339e8e60ba4bc766002b6b_images.jpg
56960,Women,Footwear,Shoes,Heels,Yellow,Casual,HM Women Yellow Flats,56960.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Yellow-Sandals_39f905e3fc1b8596e6d9f074530f351b_images.jpg
59326,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Gliders Women Black Shoes,59326.jpg,http://assets.myntassets.com/v1/images/style/properties/Gliders-Women-Black-Shoes_9db5fe217a1f97da280f001070d46c73_images.jpg
46598,Women,Footwear,Shoes,Heels,Beige,Casual,Catwalk Women Beige Heels,46598.jpg,http://assets.myntassets.com/v1/images/style/properties/6e35a87a0206bf10aa1c3ff76ee396d2_images.jpg
32841,Women,Footwear,Shoes,Heels,Gold,Casual,Grendha Women Jola Cigana Gold Flats,32841.jpg,http://assets.myntassets.com/v1/images/style/properties/a8181108ae8fa6743f59030dc76535d6_images.jpg
5920,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Women Daily White Purple Shoe,5920.jpg,http://assets.myntassets.com/v1/images/style/properties/04d6aad9dc80f28a898459991ace9ee3_images.jpg
15499,Women,Footwear,Shoes,Heels,Red,Formal,Carlton London Women Casual Red Stilettos,15499.jpg,http://assets.myntassets.com/v1/images/style/properties/032f7a47b81451078399b73958bd1cdb_images.jpg
56994,Women,Footwear,Shoes,Flats,Orange,Casual,HM Women Orange Sandals,56994.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Orange-Sandals_20c4f0c326d7876bc6cdf9a0edc4c2b1_images.jpg
41940,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,iPanema Women Black Flip Flops,41940.jpg,http://assets.myntassets.com/v1/images/style/properties/0c5e2d65e6c6f0c9fcc3837e702779d1_images.jpg
7842,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Women Osu NM Black Purple Shoe,7842.jpg,http://assets.myntassets.com/v1/images/style/properties/a6d64de77322cbe6efcd6370f07dcbd7_images.jpg
56903,Women,Footwear,Shoes,Heels,Blue,Casual,HM Women Blue Heels,56903.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Blue-Sandals_407557590efd049155642ab93bd60371_images.jpg
15258,Women,Footwear,Shoes,Casual Shoes,Beige,Casual,ADIDAS Originals Women Concord Round Beige Casual Shoes,15258.jpg,http://assets.myntassets.com/v1/images/style/properties/b9724bb667a362a39b1c7ea73a33ce36_images.jpg
18547,Women,Footwear,Shoes,Flats,Blue,Casual,Catwalk Women  Blue Casual Shoes,18547.jpg,http://assets.myntassets.com/v1/images/style/properties/762a80e6334bec91ee5e16031d17456b_images.jpg
9110,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Women Faas 300 Black Sports Shoes,9110.jpg,http://assets.myntassets.com/v1/images/style/properties/da34b24c3a7a24df5721c6ec261f8f71_images.jpg
3618,Women,Footwear,Flip Flops,Flip Flops,Pink,Casual,Puma Women's Coral Pink White Flip Flop,3618.jpg,http://assets.myntassets.com/v1/images/style/properties/70e7eb9918704eade367b090d806530e_images.jpg
33107,Women,Footwear,Shoes,Heels,Pink,Casual,Catwalk Women Pink Flats,33107.jpg,http://assets.myntassets.com/v1/images/style/properties/5d1414a38863eb88e1c69500636174a6_images.jpg
41715,Women,Footwear,Shoes,Heels,Brown,Casual,Catwalk Women Brown Wedges,41715.jpg,http://assets.myntassets.com/v1/images/style/properties/5458fec32e3204a2aa09968dea875eca_images.jpg
49578,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Black Catwalk Flats,49578.jpg,http://assets.myntassets.com/v1/images/style/properties/bef6206b24eca7fc07f1a6163c34d9fd_images.jpg
13356,Women,Footwear,Shoes,Casual Shoes,Silver,Casual,Timberland Women Femmes Silver Casual Shoes,13356.jpg,http://assets.myntassets.com/v1/images/style/properties/b93e051c4d5ca81154b99720db8b4464_images.jpg
14341,Women,Footwear,Flip Flops,Flip Flops,Green,Casual,Nike Women Snapper Green Flip Flops,14341.jpg,http://assets.myntassets.com/v1/images/style/properties/cafa3e671f251fb74b6442a39aec1738_images.jpg
42732,Women,Footwear,Shoes,Flats,Silver,Casual,Rocia Women Silver Sandals,42732.jpg,http://assets.myntassets.com/v1/images/style/properties/df4fca94d8c95ce476a036cbef19728b_images.jpg
15267,Women,Footwear,Shoes,Casual Shoes,Yellow,Casual,ADIDAS Originals Women SL 72 Yellow Casual Shoes,15267.jpg,http://assets.myntassets.com/v1/images/style/properties/b4fda60ddc15f17e5d8f6e4d99ee5741_images.jpg
47624,Women,Footwear,Shoes,Heels,Maroon,Casual,Portia Women Maroon Flats,47624.jpg,http://assets.myntassets.com/v1/images/style/properties/fa28030435da2e60179f7ffe5b40f5d9_images.jpg
45341,Women,Footwear,Shoes,Heels,Beige,Casual,Cobblerz Women Beige & Green Sandals,45341.jpg,http://assets.myntassets.com/v1/images/style/properties/Cobblerz-Women-Grey-Sandals_8b48fb870c4d3c004b2b01e20d99a276_images.jpg
56904,Women,Footwear,Shoes,Heels,Blue,Casual,HM Women Blue Flats,56904.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Blue-Sandals_39b55d24096a387ab3583b5b9c1975c5_images.jpg
18540,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Black Heels,18540.jpg,http://assets.myntassets.com/v1/images/style/properties/eda252fb11128a603f2dbacb658760b9_images.jpg
45379,Women,Footwear,Shoes,Flats,White,Casual,Rocia Women White & Brown Sandals,45379.jpg,http://assets.myntassets.com/v1/images/style/properties/5056af1fa42ad545ab5b5522cc0c86cd_images.jpg
42994,Women,Footwear,Shoes,Sports Shoes,Purple,Sports,Nike Women Purple Air Max Sports Shoes,42994.jpg,http://assets.myntassets.com/v1/images/style/properties/3bfddd3a5c93b0facac48a028c36ba8b_images.jpg
5944,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Women Derby White Shoe,5944.jpg,http://assets.myntassets.com/v1/images/style/properties/db3c67749e8edeabfe7737de915a5d7c_images.jpg
14379,Women,Footwear,Shoes,Heels,Beige,Casual,Catwalk Women Casual Beige Heels,14379.jpg,http://assets.myntassets.com/v1/images/style/properties/4a0fd2af790100ec17227dcbe93fcacc_images.jpg
45346,Women,Footwear,Shoes,Heels,White,Casual,Cobblerz Women White Sandals,45346.jpg,http://assets.myntassets.com/v1/images/style/properties/Cobblerz-Women-White-Sandals_974888b14a8e579a9976117087ae5fc8_images.jpg
47623,Women,Footwear,Shoes,Heels,Black,Casual,Portia Women Black Flats,47623.jpg,http://assets.myntassets.com/v1/images/style/properties/9eacd7c4405c423bdc183022116b0896_images.jpg
12421,Women,Footwear,Shoes,Casual Shoes,Beige,Casual,Timberland Women Casual Beige Casual Shoes,12421.jpg,http://assets.myntassets.com/v1/images/style/properties/6507556b7824be324be369df810e95d6_images.jpg
5381,Women,Footwear,Shoes,Sports Shoes,Purple,Sports,Quechua Arpenaz 200 L,5381.jpg,http://assets.myntassets.com/v1/images/style/properties/7298fde6715cf326976b280143535be1_images.jpg
15260,Women,Footwear,Shoes,Casual Shoes,Black,Casual,ADIDAS Originals Women Rekapi Black Casual Shoes,15260.jpg,http://assets.myntassets.com/v1/images/style/properties/955d0659640f20024c6e6fa963ffab3e_images.jpg
39896,Women,Footwear,Shoes,Sports Shoes,Blue,Sports,ADIDAS Women Blue Adi Light Sports Shoes,39896.jpg,http://assets.myntassets.com/v1/images/style/properties/8fc4779b44539f061e75c27b4c7554c8_images.jpg
4637,Women,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Women Phantom Low White Red Grey Shoe,4637.jpg,http://assets.myntassets.com/v1/images/style/properties/595ce97b154bade9d5746e716347e5b5_images.jpg
3620,Women,Footwear,Flip Flops,Flip Flops,Green,Casual,Puma Women's Coral Green White Flip Flop,3620.jpg,http://assets.myntassets.com/v1/images/style/properties/54886447b440c758c960390254f7a1c8_images.jpg
13163,Women,Footwear,Shoes,Sports Shoes,Silver,Sports,Skechers Women Silver Coloured Shoes,13163.jpg,http://assets.myntassets.com/v1/images/style/properties/Skechers-Women-Accelators-Black-Sports-Shoes_ba915b3d200b87252ab33a6c516efba8_images.jpg
39608,Women,Footwear,Shoes,Heels,White,Casual,Catwalk Women White Heels,39608.jpg,http://assets.myntassets.com/v1/images/style/properties/fd368f047628b645f8ea71525cbdbae8_images.jpg
41712,Women,Footwear,Shoes,Heels,Teal,Casual,Catwalk Women Teal Wedges,41712.jpg,http://assets.myntassets.com/v1/images/style/properties/218c80786f5822c5b01c0f2936611cf3_images.jpg
33100,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Blue Flats,33100.jpg,http://assets.myntassets.com/v1/images/style/properties/acb4e347e2a4db81cdc8eaf6752cac97_images.jpg
5375,Women,Footwear,Shoes,Sports Shoes,Blue,Sports,Quechua Jawar 5.0 Lady Blue,5375.jpg,http://assets.myntassets.com/v1/images/style/properties/9df7fad8456ec7a2e1ee5ce4cbb85301_images.jpg
3843,Women,Footwear,Shoes,Flats,Gold,Casual,Crocs Women Lady Gold Sandal,3843.jpg,http://assets.myntassets.com/v1/images/style/properties/504a27acee8e6d89d7eec2fae5b5ef01_images.jpg
17966,Women,Footwear,Shoes,Casual Shoes,White,Casual,Puma Women Sasha White Casual Shoe,17966.jpg,http://assets.myntassets.com/v1/images/style/properties/429da6ab4ccac404af7d8505e4f28287_images.jpg
32813,Women,Footwear,Shoes,Heels,Purple,Casual,iPanema Women Ritmos Purple Flats,32813.jpg,http://assets.myntassets.com/v1/images/style/properties/2973d20df2b2c3a9368b64cd0aab623a_images.jpg
49582,Women,Footwear,Shoes,Heels,Gold,Casual,Catwalk Women Gold Flats,49582.jpg,http://assets.myntassets.com/v1/images/style/properties/07e8ff0ac48cc3561e4ded2db0fc87ae_images.jpg
29231,Women,Footwear,Shoes,Flats,Black,Casual,Puma Women Black Grace Flats,29231.jpg,http://assets.myntassets.com/v1/images/style/properties/666926c9585146cad5afbbf21013b1a9_images.jpg
6169,Women,Footwear,Flip Flops,Flip Flops,Blue,Casual,ADIDAS Women's Printed Upper Blue Flip Flop,6169.jpg,http://assets.myntassets.com/v1/images/style/properties/7339dd9248589abb0690187b16199725_images.jpg
59146,Women,Footwear,Shoes,Heels,Black,Casual,Tiptopp Women Black Sandals,59146.jpg,http://assets.myntassets.com/v1/images/style/properties/Tiptopp-Women-Black-Sandals_0e4241d9ff44a2a22ab04cbeb3407948_images.jpg
15269,Women,Footwear,Shoes,Casual Shoes,Pink,Casual,ADIDAS Originals Women Concord Round Pink Casual Shoes,15269.jpg,http://assets.myntassets.com/v1/images/style/properties/e77cd3949140777b9f475c097c622c46_images.jpg
56932,Women,Footwear,Shoes,Heels,Metallic,Casual,HM Women Metallic Flats,56932.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Metallic-Sandals_ce377c065aefa5ce3eb3e9de7c41ba2d_images.jpg
13358,Women,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Women Femmes Brown Casual Shoes,13358.jpg,http://assets.myntassets.com/v1/images/style/properties/b3fc4c4084d3d5ed01fbc7de2939a273_images.jpg
34748,Women,Footwear,Shoes,Casual Shoes,Black,Casual,Puma Women Soleil Cat Black Shoes,34748.jpg,http://assets.myntassets.com/v1/images/style/properties/a8985c36e6b32cf908613f6e47fc1979_images.jpg
19034,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Comfort Blue Flats,19034.jpg,http://assets.myntassets.com/v1/images/style/properties/d4181d02e62aaf4f17ab25d1174469c0_images.jpg
33109,Women,Footwear,Shoes,Heels,Pink,Casual,Catwalk Women Pink Wedges,33109.jpg,http://assets.myntassets.com/v1/images/style/properties/389c3b0ebd8944768a425871ef818637_images.jpg
39601,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Black Heels,39601.jpg,http://assets.myntassets.com/v1/images/style/properties/31256dec2e3285b99beb744f292ff986_images.jpg
49576,Women,Footwear,Shoes,Heels,Beige,Casual,Catwalk Women Red  Flats,49576.jpg,http://assets.myntassets.com/v1/images/style/properties/3c0410c48a5f79d8d4cfe78b7c29ee22_images.jpg
14384,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Casual Blue Flats,14384.jpg,http://assets.myntassets.com/v1/images/style/properties/541923de4b0acf7a60d6ec83e437f542_images.jpg
15256,Women,Footwear,Shoes,Casual Shoes,Black,Casual,ADIDAS Originals Women Midiru Lite Black Casual Shoes,15256.jpg,http://assets.myntassets.com/v1/images/style/properties/fb19fa7b73bf868b31bac62b438948c7_images.jpg
42703,Women,Footwear,Shoes,Flats,Black,Casual,Rocia Women Black & White Sandals,42703.jpg,http://assets.myntassets.com/v1/images/style/properties/86a59c36eee5c7164eed085f651d0c07_images.jpg
18549,Women,Footwear,Shoes,Flats,Purple,Casual,Catwalk Women  Purple Casual Shoes,18549.jpg,http://assets.myntassets.com/v1/images/style/properties/3382c0ce0c2dac85be25d2e34dd3d916_images.jpg
45370,Women,Footwear,Shoes,Heels,Brown,Casual,Cobblerz Women Brown Sandals,45370.jpg,http://assets.myntassets.com/v1/images/style/properties/a6d31574f00f989df4d6ef6468fd6069_images.jpg
47615,Women,Footwear,Shoes,Heels,Black,Casual,Portia Women Black Flats,47615.jpg,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Black-Women-Sandals_273504f67703dd398e5f80fd93ddd1d6_images.jpg
17959,Women,Footwear,Shoes,Casual Shoes,White,Casual,Puma Women Trinity White Casual Shoe,17959.jpg,http://assets.myntassets.com/v1/images/style/properties/7a54ea84d85dd4efabd46d0eebb5709d_images.jpg
41724,Women,Footwear,Shoes,Heels,Olive,Casual,Catwalk Women Olive Heels,41724.jpg,http://assets.myntassets.com/v1/images/style/properties/e2be9a106daab8a67afba7436bc4a723_images.jpg
45384,Women,Footwear,Shoes,Flats,White,Casual,Rocia Women White & Silver Sandals,45384.jpg,http://assets.myntassets.com/v1/images/style/properties/895b72d13b806bff61bbad18500d3aac_images.jpg
33136,Women,Footwear,Shoes,Heels,Brown,Casual,Catwalk Women Brown Heels,33136.jpg,http://assets.myntassets.com/v1/images/style/properties/29b9f7a6c0432d0850e89a9dcc9ce3dc_images.jpg
5343,Women,Footwear,Shoes,Casual Shoes,Blue,Casual,Skechers Women Blue Teal Shoe,5343.jpg,http://assets.myntassets.com/v1/images/style/properties/7b84e2772bdf7d820ce9df050d68d7d2_images.jpg
22276,Women,Footwear,Shoes,Heels,Black,Casual,Inc.5 Women Black Casual Heels,22276.jpg,http://assets.myntassets.com/v1/images/style/properties/193729ff44596eb6695ee4055b55ab16_images.jpg
14370,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Casual Black Flats,14370.jpg,http://assets.myntassets.com/v1/images/style/properties/364e497cc223877abe1b0736b74ed3c9_images.jpg
6390,Women,Footwear,Shoes,Flats,Beige,Casual,Lotto Women Sofia Purple Black Floater,6390.jpg,http://assets.myntassets.com/v1/images/style/properties/5b2c534b3469cf240e78abf2a4448073_images.jpg
13367,Women,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Women Femmes Brown Casual Shoes,13367.jpg,http://assets.myntassets.com/v1/images/style/properties/89e64b8e2fbdd3404eec946e6d075bff_images.jpg
39606,Women,Footwear,Shoes,Heels,Silver,Casual,Catwalk Women Silver Heels,39606.jpg,http://assets.myntassets.com/v1/images/style/properties/5b87f7036a0d23953ed38619b14bd921_images.jpg
19033,Women,Footwear,Shoes,Flats,Tan,Casual,Catwalk Women Mary Jane Tan Casual Shoes,19033.jpg,http://assets.myntassets.com/v1/images/style/properties/5c7ba4a80d33d36d5d5f1ab2c57775e6_images.jpg
14348,Women,Footwear,Shoes,Heels,White,Casual,Catwalk Women Casual White Flats,14348.jpg,http://assets.myntassets.com/v1/images/style/properties/e7834c9f9f79a1f97dd2b2e33cf7a9f1_images.jpg
59387,Women,Footwear,Shoes,Flats,Brown,Casual,Senorita Women Brown Sandals,59387.jpg,http://assets.myntassets.com/v1/images/style/properties/Senorita-Brown-Sandals_1117e5cdff5ee97aa821e45effbb3527_images.jpg
29236,Women,Footwear,Sandal,Sports Sandals,Navy Blue,Casual,Puma Women Roque Navy Blue Sandals,29236.jpg,http://assets.myntassets.com/v1/images/style/properties/a4a99deb5ed6405de23b63091696a012_images.jpg
4639,Women,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Women Adi Weld Low White Green Shoe,4639.jpg,http://assets.myntassets.com/v1/images/style/properties/43c0e992a55c05f1acdd4f1b64488f55_images.jpg
56935,Women,Footwear,Shoes,Heels,Blue,Casual,HM Women Blue Flats,56935.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Blue-Sandals_13d71c0e8dfbd0517c1c90195137f398_images.jpg
45348,Women,Footwear,Shoes,Heels,Black,Casual,Cobblerz Women Black Sandals,45348.jpg,http://assets.myntassets.com/v1/images/style/properties/776616ec2a6ac410771476ac82bd6c1e_images.jpg
43883,Women,Footwear,Shoes,Flats,Black,Casual,Puma Women Black Flats,43883.jpg,http://assets.myntassets.com/v1/images/style/properties/781a9f91cc290364d3dbc99b7bfe1141_images.jpg
35803,Women,Footwear,Shoes,Heels,Tan,Casual,Enroute Women Tan Flats,35803.jpg,http://assets.myntassets.com/v1/images/style/properties/848c22f3e5d4d60231b23006dd66fcdb_images.jpg
49585,Women,Footwear,Shoes,Heels,Beige,Casual,Catwalk Women Beige Heels,49585.jpg,http://assets.myntassets.com/v1/images/style/properties/b35997cf33b0115f8ad527f3eceeb59a_images.jpg
32814,Women,Footwear,Flip Flops,Flip Flops,Cream,Casual,iPanema Women Temas Cream Flip Flops,32814.jpg,http://assets.myntassets.com/v1/images/style/properties/5569dff58ac91f8d1d31cbf49b51c764_images.jpg
13360,Women,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Women Femmes Brown Boot,13360.jpg,http://assets.myntassets.com/v1/images/style/properties/25f4bbfce59c7d56a07115e40a443c6a_images.jpg
57010,Women,Footwear,Shoes,Flats,Black,Casual,HM Women Black Sandals,57010.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_7d88c81d837dc019fc2aadda869e54ed_images.jpg
14377,Women,Footwear,Shoes,Heels,Copper,Casual,Catwalk Women Casual Copper Flats,14377.jpg,http://assets.myntassets.com/v1/images/style/properties/cd6b42461af828be8f02150fc6b54422_images.jpg
33131,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Black Heels,33131.jpg,http://assets.myntassets.com/v1/images/style/properties/bfefe3e2a5d1968eb57668b0918d4648_images.jpg
13704,Women,Footwear,Shoes,Flats,Beige,Casual,Clarks Women Prize Club Beige Wedges,13704.jpg,http://assets.myntassets.com/v1/images/style/properties/a8318eabdff4fb62e91258ddb5185eb1_images.jpg
41723,Women,Footwear,Shoes,Heels,Navy Blue,Casual,Catwalk Women Navy Blue Heels,41723.jpg,http://assets.myntassets.com/v1/images/style/properties/47e5d9d687984236fa97821f0f239d9e_images.jpg
45383,Women,Footwear,Shoes,Flats,Brown,Casual,Rocia Women Brown & Gold Sandals,45383.jpg,http://assets.myntassets.com/v1/images/style/properties/30a9c499052d873d15a5b6caceabea26_images.jpg
47612,Women,Footwear,Shoes,Heels,Black,Casual,Portia Women Black Wedges,47612.jpg,http://assets.myntassets.com/v1/images/style/properties/c8217334b4034927b72f2caa37812506_images.jpg
45377,Women,Footwear,Shoes,Heels,Red,Casual,Cobblerz Women Red Sandals,45377.jpg,http://assets.myntassets.com/v1/images/style/properties/6dcde8906dc25b2b42b9de3308e12c27_images.jpg
14383,Women,Footwear,Shoes,Heels,Copper,Casual,Catwalk Women Casual Copper Flats,14383.jpg,http://assets.myntassets.com/v1/images/style/properties/7a2276f78da0f8e1f4a24fef93843d8f_images.jpg
9119,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Women Axis Black Sports Shoes,9119.jpg,http://assets.myntassets.com/v1/images/style/properties/3de8d9a89c75004fa3c810701b7f5bf0_images.jpg
25464,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Women Downshifter Black Sports Shoes,25464.jpg,http://assets.myntassets.com/v1/images/style/properties/079ca44f9c5a7d79a083f6ed6ca6be24_images.jpg
34516,Women,Footwear,Flip Flops,Flip Flops,Purple,Casual,ADIDAS Women Caroni Purple Flip Flops,34516.jpg,http://assets.myntassets.com/v1/images/style/properties/bbdca29dda087d703407ed042e88c59d_images.jpg
44205,Women,Footwear,Flip Flops,Flip Flops,Green,Casual,iPanema Women Green Flip Flops,44205.jpg,http://assets.myntassets.com/v1/images/style/properties/bf57669c61f25329c27abc0d4210687a_images.jpg
13562,Women,Footwear,Shoes,Heels,Purple,Casual,Carlton London Women Casual Purple Flats,13562.jpg,http://assets.myntassets.com/v1/images/style/properties/58697c8cd4309fe63dc3a13e014b834e_images.jpg
36417,Women,Footwear,Shoes,Sports Shoes,Black,Sports,Spinn Women Alliance Black Sports Shoes,36417.jpg,http://assets.myntassets.com/v1/images/style/properties/8c95b3960edef23d4b5788e9ff42bb1a_images.jpg
45323,Women,Footwear,Shoes,Heels,Brown,Casual,Cobblerz Women Teal Blue & Brown Wedges,45323.jpg,http://assets.myntassets.com/v1/images/style/properties/Cobblerz-Women-Multi-Coloured-Wedge-Heels_89ac77114804e60ff931920fe2212ac0_images.jpg
47474,Women,Footwear,Flip Flops,Flip Flops,Black,Casual,Tiptopp Women Black Flats,47474.jpg,http://assets.myntassets.com/v1/images/style/properties/9c74076bff7a3ecadb999bc26c9dda22_images.jpg
42750,Women,Footwear,Shoes,Heels,Brown,Casual,Rocia Women Brown Heels,42750.jpg,http://assets.myntassets.com/v1/images/style/properties/6ba3641c43f5eea3df8af04d20c864ce_images.jpg
21030,Women,Footwear,Shoes,Heels,Red,Casual,Clarks Women Balti Zing Red Heels,21030.jpg,http://assets.myntassets.com/v1/images/style/properties/39a28a105d650cba3ef6cb600f5f763a_images.jpg
37969,Women,Footwear,Shoes,Heels,Taupe,Casual,Clarks Women Taupe Heels,37969.jpg,http://assets.myntassets.com/v1/images/style/properties/34ae099b4acff67b3ac8087b8cfd89bf_images.jpg
25490,Women,Footwear,Shoes,Casual Shoes,White,Casual,Nike Women Sweet Classic Leather White Shoes,25490.jpg,http://assets.myntassets.com/v1/images/style/properties/4550c75f32180c3d9b88817e562054c7_images.jpg
11497,Women,Footwear,Shoes,Heels,Pink,Casual,Catwalk Women Lifestyle Pink Flats,11497.jpg,http://assets.myntassets.com/v1/images/style/properties/91bfccbb5073cff0235f5792b1c76033_images.jpg
5921,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Women's Piona White Shoe,5921.jpg,http://assets.myntassets.com/v1/images/style/properties/21fde2ba262b8efc27cf05dee8b7747d_images.jpg
56995,Women,Footwear,Shoes,Heels,Purple,Casual,HM Women Purple Wedges,56995.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Purple-Sandals_6faff68034a13f1fbbbc043a4492b790_images.jpg
6308,Women,Footwear,Shoes,Heels,White,Casual,Catwalk White footwear Flats,6308.jpg,http://assets.myntassets.com/v1/images/style/properties/005d94288a7faf01f8b2015ba235d29e_images.jpg
56961,Women,Footwear,Shoes,Heels,Black,Casual,HM Women Black Flats,56961.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_fb7d934c7fa54ee7737e577f25a4e2b1_images.jpg
